0,-1.60E-14
0.0005,4.31E-15
0.001,8.10E-15
0.0015,-2.07E-15
0.002,8.01E-15
0.0025,-1.07E-14
0.003,-3.85E-15
0.0035,7.59E-15
0.004,-1.14E-14
0.0045,4.41E-15
0.005,8.04E-15
0.0055,-2.31E-15
0.006,4.69E-16
0.0065,-3.57E-15
0.007,2.59E-15
0.0075,-1.41E-15
0.008,-3.71E-15
0.0085,6.11E-15
0.009,-3.45E-15
0.0095,2.29E-15
0.01,-1.89E-15
0.0105,-2.43E-15
0.011,3.37E-15
0.0115,1.85E-15
0.012,5.92E-16
0.0125,-9.94E-15
0.013,4.18E-15
0.0135,1.23E-15
0.014,-2.11E-15
0.0145,-1.32E-15
0.015,-1.15E-15
0.0155,7.99E-15
0.016,1.23E-15
0.0165,3.85E-15
0.017,-6.01E-15
0.0175,-6.26E-16
0.018,-4.38E-16
0.0185,-5.43E-15
0.019,2.16E-15
0.0195,-1.24E-15
0.02,5.62E-15
0.0205,-5.42E-15
0.021,4.21E-15
0.0215,-9.97E-16
0.022,-4.59E-15
0.0225,1.06E-14
0.023,-4.14E-15
0.0235,-6.98E-15
0.024,6.02E-15
0.0245,-1.08E-15
0.025,-5.23E-15
0.0255,9.30E-15
0.026,-4.29E-15
0.0265,7.69E-16
0.027,2.04E-15
0.0275,-5.19E-15
0.028,2.48E-15
0.0285,-1.20E-15
0.029,-2.90E-15
0.0295,4.46E-15
0.03,3.78E-15
0.0305,-4.16E-15
0.031,-6.48E-16
0.0315,-1.57E-15
0.032,-1.40E-15
0.0325,1.75E-15
0.033,2.72E-15
0.0335,-4.52E-15
0.034,-6.63E-16
0.0345,8.21E-15
0.035,-4.51E-15
0.0355,-6.64E-15
0.036,4.41E-15
0.0365,2.32E-15
0.037,-3.30E-15
0.0375,2.33E-15
0.038,5.44E-15
0.0385,-3.29E-15
0.039,-3.74E-15
0.0395,7.78E-16
0.04,7.33E-18
0.0405,8.58E-16
0.041,3.22E-15
0.0415,-3.76E-15
0.042,-4.84E-16
0.0425,4.86E-15
0.043,-4.18E-16
0.0435,-1.31E-15
0.044,-2.04E-15
0.0445,-4.26E-15
0.045,-9.14E-16
0.0455,2.29E-15
0.046,1.95E-15
0.0465,5.25E-16
0.047,-1.34E-15
0.0475,-3.60E-16
0.048,-1.33E-16
0.0485,4.75E-16
0.049,-5.16E-16
0.0495,3.42E-16
0.05,8.14E-16
0.0505,-2.77E-15
0.051,1.51E-15
0.0515,8.89E-16
0.052,-4.88E-16
0.0525,-6.03E-16
