0,1.001
0.0005,1.001
0.001,1.001
0.0015,1.001
0.002,1.001
0.0025,1.001
0.003,1.001
0.0035,1.001
0.004,1.001
0.0045,1.00099
0.005,1.00099
0.0055,1.00099
0.006,1.00099
0.0065,1.00099
0.007,1.00099
0.0075,1.00098
0.008,1.00098
0.0085,1.00098
0.009,1.00098
0.0095,1.00098
0.01,1.00097
0.0105,1.00097
0.011,1.00097
0.0115,1.00096
0.012,1.00096
0.0125,1.00096
0.013,1.00095
0.0135,1.00095
0.014,1.00095
0.0145,1.00094
0.015,1.00094
0.0155,1.00093
0.016,1.00093
0.0165,1.00093
0.017,1.00092
0.0175,1.00092
0.018,1.00091
0.0185,1.00091
0.019,1.0009
0.0195,1.0009
0.02,1.00089
0.0205,1.00089
0.021,1.00088
0.0215,1.00088
0.022,1.00087
0.0225,1.00086
0.023,1.00086
0.0235,1.00085
0.024,1.00085
0.0245,1.00084
0.025,1.00083
0.0255,1.00083
0.026,1.00082
0.0265,1.00081
0.027,1.00081
0.0275,1.0008
0.028,1.00079
0.0285,1.00079
0.029,1.00078
0.0295,1.00077
0.03,1.00076
0.0305,1.00076
0.031,1.00075
0.0315,1.00074
0.032,1.00073
0.0325,1.00072
0.033,1.00072
0.0335,1.00071
0.034,1.0007
0.0345,1.00069
0.035,1.00068
0.0355,1.00067
0.036,1.00067
0.0365,1.00066
0.037,1.00065
0.0375,1.00064
0.038,1.00063
0.0385,1.00062
0.039,1.00061
0.0395,1.0006
0.04,1.00059
0.0405,1.00058
0.041,1.00057
0.0415,1.00056
0.042,1.00055
0.0425,1.00054
0.043,1.00053
0.0435,1.00053
0.044,1.00052
0.0445,1.0005
0.045,1.00049
0.0455,1.00048
0.046,1.00047
0.0465,1.00046
0.047,1.00045
0.0475,1.00044
0.048,1.00043
0.0485,1.00042
0.049,1.00041
0.0495,1.0004
0.05,1.00039
0.0505,1.00038
0.051,1.00037
0.0515,1.00036
0.052,1.00035
0.0525,1.00034
0.053,1.00032
0.0535,1.00031
0.054,1.0003
0.0545,1.00029
0.055,1.00028
0.0555,1.00027
0.056,1.00026
0.0565,1.00025
0.057,1.00023
0.0575,1.00022
0.058,1.00021
0.0585,1.0002
0.059,1.00019
0.0595,1.00018
0.06,1.00017
0.0605,1.00015
0.061,1.00014
0.0615,1.00013
0.062,1.00012
0.0625,1.00011
0.063,1.0001
0.0635,1.00008
0.064,1.00007
0.0645,1.00006
0.065,1.00005
0.0655,1.00004
0.066,1.00003
0.0665,1.00001
0.067,1
0.0675,0.999991
0.068,0.999979
0.0685,0.999968
0.069,0.999956
0.0695,0.999944
0.07,0.999933
0.0705,0.999921
0.071,0.999909
0.0715,0.999898
0.072,0.999886
0.0725,0.999874
0.073,0.999863
0.0735,0.999851
0.074,0.99984
0.0745,0.999828
0.075,0.999817
0.0755,0.999805
0.076,0.999794
0.0765,0.999782
0.077,0.999771
0.0775,0.999759
0.078,0.999748
0.0785,0.999737
0.079,0.999725
0.0795,0.999714
0.08,0.999703
0.0805,0.999692
0.081,0.999681
0.0815,0.99967
0.082,0.999659
0.0825,0.999648
0.083,0.999637
0.0835,0.999626
0.084,0.999615
0.0845,0.999604
0.085,0.999594
0.0855,0.999583
0.086,0.999572
0.0865,0.999562
0.087,0.999551
0.0875,0.999541
0.088,0.999531
0.0885,0.99952
0.089,0.99951
0.0895,0.9995
0.09,0.99949
0.0905,0.99948
0.091,0.99947
0.0915,0.99946
0.092,0.99945
0.0925,0.99944
0.093,0.999431
0.0935,0.999421
0.094,0.999412
0.0945,0.999402
0.095,0.999393
0.0955,0.999384
0.096,0.999374
0.0965,0.999365
0.097,0.999356
0.0975,0.999347
0.098,0.999339
0.0985,0.99933
0.099,0.999321
0.0995,0.999313
0.1,0.999304
0.1005,0.999296
0.101,0.999288
0.1015,0.999279
0.102,0.999271
0.1025,0.999263
0.103,0.999256
0.1035,0.999248
0.104,0.99924
0.1045,0.999233
0.105,0.999225
0.1055,0.999218
0.106,0.999211
0.1065,0.999203
0.107,0.999196
0.1075,0.999189
0.108,0.999183
0.1085,0.999176
0.109,0.999169
0.1095,0.999163
0.11,0.999157
0.1105,0.99915
0.111,0.999144
0.1115,0.999138
0.112,0.999132
0.1125,0.999127
0.113,0.999121
0.1135,0.999115
0.114,0.99911
0.1145,0.999105
0.115,0.9991
0.1155,0.999095
0.116,0.99909
0.1165,0.999085
0.117,0.99908
0.1175,0.999076
0.118,0.999071
0.1185,0.999067
0.119,0.999063
0.1195,0.999059
0.12,0.999055
0.1205,0.999051
0.121,0.999048
0.1215,0.999044
0.122,0.999041
0.1225,0.999037
0.123,0.999034
0.1235,0.999031
0.124,0.999029
0.1245,0.999026
0.125,0.999023
0.1255,0.999021
0.126,0.999019
0.1265,0.999016
0.127,0.999014
0.1275,0.999012
0.128,0.999011
0.1285,0.999009
0.129,0.999007
0.1295,0.999006
0.13,0.999005
0.1305,0.999004
0.131,0.999003
0.1315,0.999002
0.132,0.999001
0.1325,0.999001
0.133,0.999
0.1335,0.999
0.134,0.999
0.1345,0.999
0.135,0.999
0.1355,0.999
0.136,0.999001
0.1365,0.999001
0.137,0.999002
0.1375,0.999003
0.138,0.999004
0.1385,0.999005
0.139,0.999006
0.1395,0.999008
0.14,0.999009
0.1405,0.999011
0.141,0.999013
0.1415,0.999014
0.142,0.999016
0.1425,0.999019
0.143,0.999021
0.1435,0.999023
0.144,0.999026
0.1445,0.999029
0.145,0.999032
0.1455,0.999035
0.146,0.999038
0.1465,0.999041
0.147,0.999044
0.1475,0.999048
