0,-0.021157425
0.0005,-0.067620989
0.001,-0.148093772
0.0015,-0.219441407
0.002,-0.293214779
0.0025,-0.366311904
0.003,-0.439557026
0.0035,-0.512722361
0.004,-0.585862017
0.0045,-0.658954575
0.005,-0.731998856
0.0055,-0.804988262
0.006,-0.877917654
0.0065,-0.950781505
0.007,-1.0235744
0.0075,-1.096290899
0.008,-1.168925579
0.0085,-1.241473015
0.009,-1.313927796
0.0095,-1.386284512
0.01,-1.458537763
0.0105,-1.530682158
0.011,-1.60271231
0.0115,-1.674622846
0.012,-1.746408397
0.0125,-1.818063605
0.013,-1.889583124
0.0135,-1.960961614
0.014,-2.03219375
0.0145,-2.103274214
0.015,-2.174197701
0.0155,-2.244958918
0.016,-2.315552584
0.0165,-2.38597343
0.017,-2.4562162
0.0175,-2.526275652
0.018,-2.596146557
0.0185,-2.6658237
0.019,-2.73530188
0.0195,-2.804575913
0.02,-2.873640628
0.0205,-2.942490871
0.021,-3.011121502
0.0215,-3.0795274
0.022,-3.14770346
0.0225,-3.215644592
0.023,-3.283345727
0.0235,-3.35080181
0.024,-3.418007809
0.0245,-3.484958707
0.025,-3.551649506
0.0255,-3.618075231
0.026,-3.684230922
0.0265,-3.750111643
0.027,-3.815712476
0.0275,-3.881028526
0.028,-3.946054917
0.0285,-4.010786797
0.029,-4.075219334
0.0295,-4.139347719
0.03,-4.203167167
0.0305,-4.266672913
0.031,-4.329860219
0.0315,-4.392724367
0.032,-4.455260668
0.0325,-4.517464452
0.033,-4.579331078
0.0335,-4.640855928
0.034,-4.70203441
0.0345,-4.762861959
0.035,-4.823334034
0.0355,-4.883446122
0.036,-4.943193737
0.0365,-5.002572419
0.037,-5.061577737
0.0375,-5.120205286
0.038,-5.178450692
0.0385,-5.236309607
0.039,-5.293777713
0.0395,-5.350850721
0.04,-5.407524371
0.0405,-5.463794433
0.041,-5.519656708
0.0415,-5.575107026
0.042,-5.630141248
0.0425,-5.684755269
0.043,-5.73894501
0.0435,-5.792706429
0.044,-5.846035512
0.0445,-5.898928279
0.045,-5.951380782
0.0455,-6.003389107
0.046,-6.054949373
0.0465,-6.10605773
0.047,-6.156710365
0.0475,-6.206903498
0.048,-6.256633381
0.0485,-6.305896303
0.049,-6.354688588
0.0495,-6.403006594
0.05,-6.450846715
0.0505,-6.49820538
0.051,-6.545079055
0.0515,-6.591464241
0.052,-6.637357477
0.0525,-6.682755336
0.053,-6.727654432
0.0535,-6.772051412
0.054,-6.815942964
0.0545,-6.859325811
0.055,-6.902196716
0.0555,-6.944552478
0.056,-6.986389937
0.0565,-7.027705971
0.057,-7.068497494
0.0575,-7.108761464
0.058,-7.148494875
0.0585,-7.187694762
0.059,-7.226358198
0.0595,-7.264482298
0.06,-7.302064217
0.0605,-7.33910115
0.061,-7.375590333
0.0615,-7.411529042
0.062,-7.446914594
0.0625,-7.48174435
0.063,-7.516015709
0.0635,-7.549726113
0.064,-7.582873048
0.0645,-7.615454038
0.065,-7.647466651
0.0655,-7.6789085
0.066,-7.709777237
0.0665,-7.740070557
0.067,-7.769786201
0.0675,-7.798921951
0.068,-7.827475631
0.0685,-7.855445111
0.069,-7.882828303
0.0695,-7.909623164
0.07,-7.935827693
0.0705,-7.961439935
0.071,-7.986457978
