0,1.001
0.0005,1.001
0.001,1.001
0.0015,1.001
0.002,1.001
0.0025,1.001
0.003,1.00099
0.0035,1.00099
0.004,1.00099
0.0045,1.00099
0.005,1.00098
0.0055,1.00098
0.006,1.00098
0.0065,1.00097
0.007,1.00097
0.0075,1.00096
0.008,1.00096
0.0085,1.00095
0.009,1.00095
0.0095,1.00094
0.01,1.00094
0.0105,1.00093
0.011,1.00092
0.0115,1.00091
0.012,1.00091
0.0125,1.0009
0.013,1.00089
0.0135,1.00088
0.014,1.00087
0.0145,1.00087
0.015,1.00086
0.0155,1.00085
0.016,1.00084
0.0165,1.00083
0.017,1.00082
0.0175,1.00081
0.018,1.0008
0.0185,1.00078
0.019,1.00077
0.0195,1.00076
0.02,1.00075
0.0205,1.00074
0.021,1.00073
0.0215,1.00071
0.022,1.0007
0.0225,1.00069
0.023,1.00067
0.0235,1.00066
0.024,1.00065
0.0245,1.00063
0.025,1.00062
0.0255,1.0006
0.026,1.00059
0.0265,1.00058
0.027,1.00056
0.0275,1.00055
0.028,1.00053
0.0285,1.00052
0.029,1.0005
0.0295,1.00048
0.03,1.00047
0.0305,1.00045
0.031,1.00044
0.0315,1.00042
0.032,1.0004
0.0325,1.00039
0.033,1.00037
0.0335,1.00035
0.034,1.00034
0.0345,1.00032
0.035,1.0003
0.0355,1.00028
0.036,1.00027
0.0365,1.00025
0.037,1.00023
0.0375,1.00021
0.038,1.0002
0.0385,1.00018
0.039,1.00016
0.0395,1.00014
0.04,1.00013
0.0405,1.00011
0.041,1.00009
0.0415,1.00007
0.042,1.00005
0.0425,1.00004
0.043,1.00002
0.0435,0.999999
0.044,0.999981
0.0445,0.999963
0.045,0.999945
0.0455,0.999927
0.046,0.999909
0.0465,0.999891
0.047,0.999873
0.0475,0.999855
0.048,0.999837
0.0485,0.99982
0.049,0.999802
0.0495,0.999784
0.05,0.999767
0.0505,0.999749
0.051,0.999732
0.0515,0.999714
0.052,0.999697
0.0525,0.99968
