0,-0.210875108
0.0005,-0.210867239
0.001,-0.210843632
0.0015,-0.210804289
0.002,-0.210749213
0.0025,-0.210678407
0.003,-0.210591878
0.0035,-0.210489631
0.004,-0.210371675
0.0045,-0.210238018
0.005,-0.21008867
0.0055,-0.209923642
0.006,-0.209742947
0.0065,-0.209546598
0.007,-0.209334609
0.0075,-0.209106998
0.008,-0.208863779
0.0085,-0.208604972
0.009,-0.208330596
0.0095,-0.208040672
0.01,-0.207735221
0.0105,-0.207414265
0.011,-0.20707783
0.0115,-0.206725939
0.012,-0.20635862
0.0125,-0.205975899
0.013,-0.205577805
0.0135,-0.205164369
0.014,-0.20473562
0.0145,-0.204291591
0.015,-0.203832314
0.0155,-0.203357825
0.016,-0.202868159
0.0165,-0.202363352
0.017,-0.201843441
0.0175,-0.201308466
0.018,-0.200758467
0.0185,-0.200193484
0.019,-0.19961356
0.0195,-0.199018738
0.02,-0.198409062
0.0205,-0.197784579
0.021,-0.197145334
0.0215,-0.196491375
0.022,-0.195822751
0.0225,-0.195139512
0.023,-0.194441709
0.0235,-0.193729394
0.024,-0.193002621
0.0245,-0.192261442
0.025,-0.191505915
0.0255,-0.190736095
0.026,-0.189952039
0.0265,-0.189153806
0.027,-0.188341457
0.0275,-0.18751505
0.028,-0.186674648
0.0285,-0.185820315
0.029,-0.184952112
0.0295,-0.184070106
0.03,-0.183174362
0.0305,-0.182264947
0.031,-0.181341929
0.0315,-0.180405376
0.032,-0.17945536
0.0325,-0.178491949
0.033,-0.177515217
0.0335,-0.176525237
0.034,-0.175522081
0.0345,-0.174505826
0.035,-0.173476547
0.0355,-0.17243432
0.036,-0.171379224
0.0365,-0.170311337
0.037,-0.16923074
0.0375,-0.168137512
0.038,-0.167031735
0.0385,-0.165913491
0.039,-0.164782865
0.0395,-0.163639941
0.04,-0.162484804
0.0405,-0.161317539
0.041,-0.160138235
0.0415,-0.158946979
0.042,-0.15774386
0.0425,-0.156528968
0.043,-0.155302394
0.0435,-0.154064229
0.044,-0.152814566
0.0445,-0.151553497
0.045,-0.150281117
0.0455,-0.148997522
0.046,-0.147702806
0.0465,-0.146397066
0.047,-0.1450804
